isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.001049535.1.3731	SAMEA3334961	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.37124364308829	0.8072635742538655	0.429944248992152	0.03966883013420228	7076464	0	175	175	292131	292131	97716	97716	40436.93714285714	40436.93714285714	0.8969811759093242	11	5833	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001049535.1_3731
GCA.003468155.1.ASM346815v1	SAMN09736524	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.5372998091444693	0.41679695098347164	0.05214975710729297	6740416	669	149	197	443769	443769	163605	142980	45237.69127516779	34211.91370558376	0.9091520464018839	11	5254	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003468155.1_ASM346815v1
GCA.000297735.1.Bact.frag.HMW.615.V1	SAMN02463953	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43483208954875696	0.04551956296021953	5419684	61441	14	43	2054707	854036	1560650	352781	387120.28571428574	124610.30232558139	0.87861838439289075	11	4501	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000297735.1_Bact_frag_HMW_615_V1
GCA.001699865.1.ASM169986v1	SAMN03839333	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.1239157372986369	0.43111155719181027	0.050331359240419433	5210816	0	140	140	585236	585236	346660	346660	37220.114285714284	37220.114285714284	0.888712631572483	11	4380	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001699865.1_ASM169986v1
GCA.000699725.1.ASM69972v1	SAMN02370950	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.13700107874865	0.3640776699029126	0.4216576240945101	0.054895265551367756	7030448	0	181	181	406909	406909	140987	140987	38842.25414364641	38842.25414364641	0.9054166960626122	11	5829	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000699725.1_ASM69972v1
GCA.015556665.1.ASM1555666v1	SAMN15533351	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.1348435814455232	0.42814582604445445	0.03349629416125778	6162990	634	141	147	251773	251773	91171	90151	43709.14893617021	41920.78911564626	0.903244691294323	11	4821	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556665.1_ASM1555666v1
GCA.009102505.1.ASM910250v1	SAMN11944289	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.42402134346794773	0.06538798176733064	6397097	11	223	223	244437	244437	57386	57386	28686.533632286995	28686.484304932736	0.8993338697224694	11	5381	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102505.1_ASM910250v1
GCA.009093945.1.ASM909394v1	SAMN11944335	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	100	4.075235109717869	0.4165925952182733	0.05383024679424181	6319350	1	306	306	314496	314496	56238	56238	20651.470588235294	20651.46732026144	0.9001815060093206	11	5239	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009093945.1_ASM909394v1
GCA.001816245.2.ASM181624v2	SAMN05862073	human_Sweden:Solna	Sweden:Solna	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.18878101402373246	0.42904792035345407	0.03938066418719263	6533850	384	176	181	302084	302074	88889	88887	37124.14772727273	36096.49723756906	0.9019873428376838	11	5242	NA	NA	NA	ncbi_genomes	appendix	FALSE	1	GCA_001816245.2_ASM181624v2
GCA.003468975.1.ASM346897v1	SAMN09736408	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.18878101402373246	0.4203302175917386	0.03407161836128596	6782617	604	68	108	456617	456617	212068	137285	99744.36764705883	62796.416666666664	0.9103791353691355	11	5335	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003468975.1_ASM346897v1
GCA.000599065.2.ASM59906v2	SAMN02314528	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4334572401708607	0.046664044449385884	5430155	0	57	57	1327911	1327911	343583	343583	95265.87719298246	95265.87719298246	0.8892339168955582	11	4595	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599065.2_ASM59906v2
GCA.003458955.1.ASM345895v1	SAMN09734517	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.432268081004739	0.04250557009630514	5224118	473	40	69	1074800	1074800	495177	341522	130602.95	75705	0.8946614528998005	11	4400	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003458955.1_ASM345895v1
GCA.005844965.1.ASM584496v1	SAMN10863214	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.42061244186434216	0.03374646092892715	6659128	994	95	102	349959	349959	143478	136873	70096.08421052631	65275.82352941176	0.9013193619344755	11	5370	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844965.1_ASM584496v1
GCA.001578565.1.ASM157856v1	SAMN04324905	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.43044277284792176	0.036727547407025024	6089777	7900	108	187	460951	313240	143966	83684	56386.82407407407	32523.4064171123	0.8990041835686265	11	4794	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001578565.1_ASM157856v1
GCA.009102325.1.ASM910232v1	SAMN11944305	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4239818414378514	0.06370994138962156	6363941	1	232	232	198451	198451	55730	55730	27430.780172413793	27430.775862068964	0.8996851165024943	11	5367	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102325.1_ASM910232v1
GCA.009101725.1.ASM910172v1	SAMN11944299	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.42399089948840163	0.0654511155998843	6384700	4	241	241	244065	244065	52553	52553	26492.53112033195	26492.514522821577	0.8998934953874105	11	5378	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101725.1_ASM910172v1
GCA.007556425.1.ASM755642v1	SAMN10476872	human_USA: Boston, Massachusetts	USA: Boston, Massachusetts	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.8339556883246203	0.4303426022398043	0.04662544434092632	6831212	3294	155	282	575402	319485	96797	77437	44072.33548387097	24212.475177304965	0.8996358186512144	11	5655	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007556425.1_ASM755642v1
GCA.015548845.1.ASM1554884v1	SAMN15533334	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.4164248043662103	0.04826393320754966	6581210	675	101	108	386986	386986	136205	132837	65160.49504950495	60930.87962962963	0.9033741515617949	11	5133	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548845.1_ASM1554884v1
GCA.000598725.1.ASM59872v1	SAMN02314530	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.39239983477901696	0.43188230584531806	0.03959877756343722	4986076	0	64	64	650508	650508	338507	338507	77907.4375	77907.4375	0.890504075750149	11	4227	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598725.1_ASM59872v1
GCA.003439635.1.ASM343963v1	SAMN09736715	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.435899827152587	0.03337065237212154	5340087	117	33	44	780270	746828	373362	317390	161820.81818181818	121362.95454545454	0.8932122266921868	11	4507	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439635.1_ASM343963v1
GCA.005844895.1.ASM584489v1	SAMN10863225	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.4186281367567106	0.05360576306725976	6937307	843	121	128	437482	437482	146577	132275	57333.115702479336	54191.125	0.9089235923968768	11	5539	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844895.1_ASM584489v1
GCA.004349615.1.ASM434961v1	SAMN10689999	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.29881337648328	1.051779935275081	0.42927162764859955	0.03162755746825856	6110649	958	183	235	333857	250063	78799	58006	33391.524590163935	25998.685106382978	0.903528741382462	11	4768	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_004349615.1_ASM434961v1
GCA.009103215.1.ASM910321v1	SAMN11944303	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4238421025662	0.05541523686724796	6381463	4	254	254	198451	198451	50475	50475	25123.870078740158	25123.854330708662	0.8995445088375502	11	5395	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009103215.1_ASM910321v1
GCA.009102525.1.ASM910252v1	SAMN11944287	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.42826321467099	0.32362459546925565	0.42418977424549037	0.06279050412459182	6404792	3	271	271	198451	198451	48125	48125	23633.91881918819	23633.90774907749	0.898510053097743	11	5415	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102525.1_ASM910252v1
GCA.004349635.1.ASM434963v1	SAMN10689998	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.46062567421791	0.6742179072276159	0.4287722520923105	0.050079838400858556	6627629	1342	258	326	273696	247880	72231	57960	25688.48449612403	20326.03374233129	0.9005377337808136	11	5418	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_004349635.1_ASM434963v1
GCA.015549065.1.ASM1554906v1	SAMN15532829	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.4186281367567106	0.05360576306725976	6937307	843	121	128	437482	437482	146577	132275	57333.115702479336	54191.125	0.9089235923968768	11	5539	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015549065.1_ASM1554906v1
GCA.000273095.1.Bact.frag.CL03T00C08.V1	SAMN02463921	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.8178438661710038	0.43451754599982584	0.023211917299082018	5238793	12958	8	35	3104543	765640	3104543	314697	654849.125	149309.57142857142	0.8875197015801158	11	4363	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273095.1_Bact_frag_CL03T00C08_V1
GCA.000273115.1.Bact.frag.CL03T12C07.V1	SAMN02463922	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.07434944237918216	0.4344382116858598	0.04533702371908133	5226222	12194	7	35	1812676	698375	1481262	312513	746603.1428571428	148972.22857142857	0.8909705710932295	11	4354	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273115.1_Bact_frag_CL03T12C07_V1
GCA.015554165.1.ASM1555416v1	SAMN15532458	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.970873786407767	0.4230467949067223	0.043983674325468576	7360076	493	112	117	625525	625525	138490	131557	65714.96428571429	62902.418803418805	0.9093893867400282	11	5941	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015554165.1_ASM1555416v1
GCA.016760085.1.ASM1676008v1	SAMN11961934	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.18878101402373246	0.4299237366310771	0.03422600857371685	5474457	0	251	251	202920	202920	55339	55339	21810.585657370517	21810.585657370517	0.9028979495135316	11	4255	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760085.1_ASM1676008v1
GCA.009102305.1.ASM910230v1	SAMN11944304	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4238582864478745	0.0556261266615919	6381159	5	264	264	310380	310380	48027	48027	24171.05681818182	24171.03787878788	0.8995072838648904	11	5394	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102305.1_ASM910230v1
GCA.015556195.1.ASM1555619v1	SAMN15532817	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.10787486515641855	0.41980909707120634	0.03834386468589362	6434406	665	262	268	165995	156493	47580	46962	24558.801526717558	24006.496268656716	0.8972780082574833	11	5268	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556195.1_ASM1555619v1
GCA.001055755.1.ASM105575v1	SAMN03197381	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.09076899368162	0.593311758360302	0.4299302834032418	0.03998035913495287	6359255	224	351	354	209587	209587	42751	42751	18117.535612535612	17963.36440677966	0.9017230791971701	11	5132	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001055755.1_ASM105575v1
GCA.015556825.1.ASM1555682v1	SAMN15533245	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.6580366774541532	0.4211365390602156	0.03979293099829301	7405181	1036	121	131	468295	468295	152580	131394	61199.842975206615	56520.19083969466	0.9052992762769742	11	6028	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556825.1_ASM1555682v1
GCA.014042445.1.ASM1404244v1	SAMN15648895	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43240120003738197	0.02779390019824187	5243270	100	40	41	1098546	1098546	311478	311478	131081.75	127882.19512195123	0.8944187501311205	11	4369	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042445.1_ASM1404244v1
GCA.003436935.1.ASM343693v1	SAMN09736920	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43466256132925213	0.02864476735886231	5253326	327	28	41	938005	938005	469732	310585	187618.7857142857	128121.9268292683	0.8927736447347833	11	4405	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003436935.1_ASM343693v1
GCA.003459105.1.ASM345910v1	SAMN09734471	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.7281553398058253	0.4177520544122726	0.042135966075712725	6935191	726	129	184	463906	425185	169973	129970	53761.17054263566	37687.309782608696	0.9076029773368895	11	5558	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003459105.1_ASM345910v1
GCA.015556535.1.ASM1555653v1	SAMN15532781	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.97518878101403	0.2157497303128371	0.4275153606643483	0.04321373817952914	6024348	520	337	362	286512	286512	39007	37164	17876.403560830862	16640.408839779004	0.9036582880006268	11	4734	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556535.1_ASM1555653v1
GCA.009101615.1.ASM910161v1	SAMN11944319	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.41845640874766	0	0.42405466901385563	0.05495968172939047	6338362	0	327	327	206049	206049	46538	46538	19383.370030581038	19383.370030581038	0.8995863600091002	11	5450	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101615.1_ASM910161v1
GCA.009101775.1.ASM910177v1	SAMN11944281	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4255160487776164	0.06203209620028706	6659765	317	348	348	198713	198713	46443	46443	19137.255747126437	19136.344827586207	0.8930923238282432	11	5914	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101775.1_ASM910177v1
GCA.015554205.1.ASM1555420v1	SAMN15532795	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.13700107874865	0.24271844660194175	0.43316592419226113	0.048968031528980355	6503228	198	613	615	104688	104688	18370	18370	10608.854812398042	10574.032520325203	0.9059159543537455	11	5433	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015554205.1_ASM1555420v1
GCA.003465985.1.ASM346598v1	SAMN09734182	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.08090614886731391	0.4197790881096259	0.03269820268480054	6667382	199	97	113	469109	444124	140520	126303	68735.89690721649	59001.61946902655	0.9057514628680342	11	5217	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003465985.1_ASM346598v1
GCA.003472025.1.ASM347202v1	SAMN09734817	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4331545820426475	0.05667307437963333	5292183	100	40	50	796128	796128	377111	309911	132304.575	105841.66	0.8941939460521301	11	4449	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472025.1_ASM347202v1
GCA.003437815.1.ASM343781v1	SAMN09736883	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.432339607441694	0.03556457608605955	5062331	204	43	61	592937	592937	336234	309275	117728.62790697675	82985.68852459016	0.8949636047109524	11	4184	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003437815.1_ASM343781v1
GCA.015547705.1.ASM1554770v1	SAMN15532418	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.12135922330097088	0.41898379609318964	0.028944068516671882	6907010	404	91	96	684841	684841	137013	125480	75901.20879120879	71943.8125	0.9086119753699502	11	5455	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015547705.1_ASM1554770v1
GCA.015670455.1.ASM1567045v1	SAMN15532596	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.81055118919197	2.370935429187856	0.4287916123478516	0.03993289634909678	6286956	0	730	730	62719	62719	12602	12602	8612.268493150685	8612.268493150685	0.9056183946571282	11	5356	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015670455.1_ASM1567045v1
GCA.009102485.1.ASM910248v1	SAMN11944288	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.42377296824883326	0.05410092471280043	6380125	13	258	258	196267	196267	45663	45663	24729.166666666668	24729.116279069767	0.8995116866832547	11	5398	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102485.1_ASM910248v1
GCA.009102185.1.ASM910218v1	SAMN11944314	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.32362459546925565	0.42367950761894546	0.05372428711608757	6368401	0	279	279	198646	198646	44902	44902	22825.810035842293	22825.810035842293	0.8994041047352389	11	5398	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102185.1_ASM910218v1
GCA.015670015.1.ASM1567001v1	SAMN15532502	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	97.47362669692767	0.6721433905899925	0.43843184409865527	0.042680258891989696	6488973	562	926	931	47457	45831	10998	10976	7007.530237580993	6969.29215896885	0.91248044952568	11	5611	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015670015.1_ASM1567001v1
